RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02043,43,2002,W,127066,1,-9,58.00,1,29,1.0000,-9,17799,.,320,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02043,43,2002,W,127066,1,-9,58.00,1,29,1.0000,-9,17799,.,330,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02043,43,2002,W,127066,1,-9,58.00,1,29,1.0000,-9,17799,.,340,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02043,43,2002,W,127066,1,-9,58.00,1,29,1.0000,-9,17799,.,350,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,160,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,170,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,180,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,200,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,290,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,250,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,260,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,270,18.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02044,44,2002,W,127066,1,-9,82.00,1,41,1.0000,-9,18399,.,280,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,160,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,170,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,180,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,210,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,220,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,250,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02050,50,2002,W,127066,1,-9,46.00,1,23,1.0000,-9,8199,.,280,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02053,53,2002,W,127066,1,-9,4.00,1,2,1.0000,-9,34,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02053,53,2002,W,127066,1,-9,4.00,1,2,1.0000,-9,34,.,90,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,250,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,260,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,270,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,290,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02062,62,2002,W,127066,1,-9,28.00,1,14,1.0000,-9,9479,.,310,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02084,84,2002,W,127066,1,-9,8.00,1,4,1.0000,-9,224,.,60,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02084,84,2002,W,127066,1,-9,8.00,1,4,1.0000,-9,224,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02084,84,2002,W,127066,1,-9,8.00,1,4,1.0000,-9,224,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02084,84,2002,W,127066,1,-9,8.00,1,4,1.0000,-9,224,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02086,86,2002,W,127066,1,-9,9.60,1,4,1.0000,-9,3023,.,270,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02086,86,2002,W,127066,1,-9,9.60,1,4,1.0000,-9,3023,.,280,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,70,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,90,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,100,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,150,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,160,28.57,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,170,54.29,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,180,57.14,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,190,34.29,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,200,8.57,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,240,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02080,80,2002,W,127066,1,-9,200.00,1,70,1.0000,-9,20471,.,250,2.86,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,160,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,170,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,180,18.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,190,18.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,200,9.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,220,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,230,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,240,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,250,27.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,260,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02081,81,2002,W,127066,1,-9,114.00,1,38,1.0000,-9,27359,.,300,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,90,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,170,9.60,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,180,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,190,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,170,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,180,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,240,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,250,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,260,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,270,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,280,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02087,87,2002,W,127066,1,-9,38.40,1,16,1.0000,-9,14016,.,290,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,200,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,230,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,240,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,250,9.60,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,260,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,270,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02088,88,2002,W,127066,1,-9,62.40,1,26,1.0000,-9,12266,.,280,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,60,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,70,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,80,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,90,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,180,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,230,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,240,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,270,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,280,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,290,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,310,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02090,90,2002,W,127066,1,-9,52.80,1,22,1.0000,-9,12158,.,350,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,80,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,90,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,160,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,170,10.43,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,230,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,240,7.83,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,250,7.83,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,260,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,270,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,280,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02091,91,2002,W,127066,1,-9,46.96,1,18,1.0000,-9,9078,.,320,2.61,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02092,92,2002,W,127066,1,-9,21.60,1,9,1.0000,-9,5380,.,80,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02092,92,2002,W,127066,1,-9,21.60,1,9,1.0000,-9,5380,.,240,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02092,92,2002,W,127066,1,-9,21.60,1,9,1.0000,-9,5380,.,250,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02092,92,2002,W,127066,1,-9,21.60,1,9,1.0000,-9,5380,.,260,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02092,92,2002,W,127066,1,-9,21.60,1,9,1.0000,-9,5380,.,270,9.60,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,80,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,90,14.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,160,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,170,7.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,180,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,190,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,270,24.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,280,14.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,290,4.80,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,340,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,450,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,210,2.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,220,9.60,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,230,24.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,240,19.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,250,31.20,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02093,93,2002,W,127066,1,-9,196.80,1,82,1.0000,-9,49670,.,260,26.40,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02094,94,2002,W,127066,1,-9,169.09,1,62,1.0000,-9,42763,.,160,2.73,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02094,94,2002,W,127066,1,-9,169.09,1,62,1.0000,-9,42763,.,170,2.73,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02094,94,2002,W,127066,1,-9,169.09,1,62,1.0000,-9,42763,.,190,10.91,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C02094,94,2002,W,127066,1,-9,169.09,1,62,1.0000,-9,42763,.,220,13.64,-9,-9,127066,Spondyliosoma cantharus,20170914
